team_a_name,team_a_score,team_b_name,team_b_score,winner
ChocolateWarriors,-783,PokerBrots,783,PokerBrots
:),260,BadBeatBot,-260,:)
AlphaOne,766,preflop all in,-766,AlphaOne
maybenot,492,my bad,-492,maybenot
BadBeatBot,545,reference_checkcall,-545,BadBeatBot
BadBeatBot,365,AlphaFish,-365,BadBeatBot
PotHotBot,379,kaonashi,-379,PotHotBot
BluffBot,21732,Blind Plays,-21732,BluffBot
Bananarchist,452,my bad,-452,Bananarchist
AlphaOne,733,my bad,-733,AlphaOne
AlphaFish,-211,Jeff Lynne,211,Jeff Lynne
Icy,-1927,my bad,1927,my bad
SWEET BUT SALTY,5699,No One,-5699,SWEET BUT SALTY
YEE,5215,No One,-5215,YEE
YEE,382,yeet,-382,YEE
Diamond Dogs,-1670,my bad,1670,my bad
kaonashi,429,Army Leggy,-429,kaonashi
PokerBrots,-137,A.L.O.E.,137,A.L.O.E.
PotHotBot,14,A.L.O.E.,-14,PotHotBot
testing,21940,reference_random,-21940,testing
AlphaFish,1827,IeetChips,-1827,AlphaFish
Diamond Dogs,-239,Jeff Lynne,239,Jeff Lynne
reference_random,-1443,BadBeatBot,1443,BadBeatBot
Blind Plays,-130,kaonashi,130,kaonashi
:),745,AP,-745,:)
BluffBot,-638,pls STOP we BROKE,638,pls STOP we BROKE
AAAKJ,400,Kappa Sigma C Team,-400,AAAKJ
No One,-4707,Flush Boys,4707,Flush Boys
Heffalump Rangers,-526,fleabitten,526,fleabitten
maybenot,723,AP,-723,maybenot
SWEET BUT SALTY,386,my bad,-386,SWEET BUT SALTY
Power JEM ,-3250,my bad,3250,my bad
Kappa Sigma C Team,-259,Bananarchist,259,Bananarchist
Hurrikeynes,-1544,Icy,1544,Icy
SWEET BUT SALTY,235,pkr face,-235,SWEET BUT SALTY
IeetChips,-59,GoKinCobra,59,GoKinCobra
Jigglybluff,132,BadBeatBot,-132,Jigglybluff
BadBeatBot,-202,Jigglybluff,202,Jigglybluff
Flush Boys,25,Icy,-25,Flush Boys
<^-^>,3334,player1,-3334,<^-^>
Power JEM ,-472,Heffalump Rangers,472,Heffalump Rangers
:),-147,BadBeatBot,147,BadBeatBot
my bad,6462,TeamRocket,-6462,my bad
pkr face,8538,player1,-8538,pkr face
Kappa Sigma C Team,-983,GoKinCobra,983,GoKinCobra
¡WHAM!,224,Diamond Dogs,-224,¡WHAM!
Boners '22,915,BluffBot,-915,Boners '22
Bananarchist,-1020,B),1020,B)
BluffBot,-400,YEE,400,YEE
player1,-5168,Army Leggy,5168,Army Leggy
Army Leggy,-109,Jigglybluff,109,Jigglybluff
pkr face,3109,21,-3109,pkr face
:),178,Flush Boys,-178,:)
SWEET BUT SALTY,933,Team Name,-933,SWEET BUT SALTY
A.L.O.E.,-832,Third Mid,832,Third Mid
TeamRocket,-4893,reference_lecture_2,4893,reference_lecture_2
Icy,551,Flush Boys,-551,Icy
AlphaFish,950,Icy,-950,AlphaFish
Diamond Dogs,833,reference_lecture_1,-833,Diamond Dogs
Army Leggy,-111,Bananarchist,111,Bananarchist
reference_lecture_2,-260,AlphaOne,260,AlphaOne
TeamRocket,21,<^-^>,-21,TeamRocket
SWEET BUT SALTY,870,player1,-870,SWEET BUT SALTY
pkr face,1047,reference_lecture_2,-1047,pkr face
Hurrikeynes,-1254,BluffBot,1254,BluffBot
Daniel Negreanu,-182,YEE,182,YEE
AlphaFish,2039,reference_checkcall,-2039,AlphaFish
Boners '22,676,Hurrikeynes,-676,Boners '22
pkr face,973,IeetChips,-973,pkr face
AP,-750,21,750,21
A.L.O.E.,5985,No One,-5985,A.L.O.E.
AAAKJ,301,Flush Boys,-301,AAAKJ
my bad,34862,No One,-34862,my bad
ChocolateWarriors,-1601,andrew's bots,1601,andrew's bots
B),2367,pls STOP we BROKE,-2367,B)
testing,-97,21,97,21
Hurrikeynes,45,reference_lecture_1,-45,Hurrikeynes
player1,-811,fleabitten,811,fleabitten
:),2,IeetChips,-2,:)
kaonashi,228,Power JEM ,-228,kaonashi
Kappa Sigma C Team,-432,Daniel Negreanu,432,Daniel Negreanu
B),2021,Blind Plays,-2021,B)
AlphaOne,296,reference_lecture_2,-296,AlphaOne
AAAKJ,148,Flush Boys,-148,AAAKJ
¡WHAM!,274,Icy,-274,¡WHAM!
B),-1691,¡WHAM!,1691,¡WHAM!
BadBeatBot,-6870,pkr face,6870,pkr face
Daniel Negreanu,-578,kaonashi,578,kaonashi
Army Leggy,1110,Flush Boys,-1110,Army Leggy
pkr face,2171,BluffBot,-2171,pkr face
LadyMooseLizardPhi,868,player1,-868,LadyMooseLizardPhi
reference_checkcall,-1604,No One,1604,No One
CC Star,-365,kaonashi,365,kaonashi
Jigglybluff,84,Army Leggy,-84,Jigglybluff
my bad,551,Jigglybluff,-551,my bad
PokerBrots,1743,Daniel Negreanu,-1743,PokerBrots
BluffBot,-532,21,532,21
Heffalump Rangers,-551,AlphaOne,551,AlphaOne
Kappa Sigma C Team,-320,Jeff Lynne,320,Jeff Lynne
my bad,2890,Icy,-2890,my bad
yeet,-11527,BluffBot,11527,BluffBot
Heffalump Rangers,-380,SWEET BUT SALTY,380,SWEET BUT SALTY
Bananarchist,259,reference_staff,-259,Bananarchist
my bad,455,AP,-455,my bad
AP,-1188,Team Name,1188,Team Name
reference_lecture_2,1359,Hurrikeynes,-1359,reference_lecture_2
YEE,-277,LadyMooseLizardPhi,277,LadyMooseLizardPhi
reference_lecture_1,-9804,pkr face,9804,pkr face
Bananarchist,71,Power JEM ,-71,Bananarchist
kaonashi,-1948,Queens Club,1948,Queens Club
Kappa Sigma C Team,492,LadyMooseLizardPhi,-492,Kappa Sigma C Team
Third Mid,57,Flush Boys,-57,Third Mid
reference_checkcall,-1077,21,1077,21
Bananarchist,939,Hurrikeynes,-939,Bananarchist
player1,882,ChocolateWarriors,-882,player1
reference_lecture_2,3221,B),-3221,reference_lecture_2
Diamond Dogs,155,GoKinCobra,-155,Diamond Dogs
PotHotBot,244,andrew's bots,-244,PotHotBot
GoKinCobra,1342,reference_random,-1342,GoKinCobra
GoKinCobra,1301,reference_random,-1301,GoKinCobra
pls STOP we BROKE,333,fleabitten,-333,pls STOP we BROKE
reference_checkcall,-974,Bananarchist,974,Bananarchist
pkr face,-418,andrew's bots,418,andrew's bots
PokerBrots,-207,Jigglybluff,207,Jigglybluff
Army Leggy,3179,yeet,-3179,Army Leggy
A.L.O.E.,610,ChocolateWarriors,-610,A.L.O.E.
reference_random,-1399,kaonashi,1399,kaonashi
21,-166,YEE,166,YEE
Third Mid,649,ChocolateWarriors,-649,Third Mid
21,-109,pls STOP we BROKE,109,pls STOP we BROKE
:),229,Team Name,-229,:)
reference_lecture_2,-44,kaonashi,44,kaonashi
AAAKJ,803,BluffBot,-803,AAAKJ
Boners '22,973,Queens Club,-973,Boners '22
AAAKJ,-826,my bad,826,my bad
B),1871,Heffalump Rangers,-1871,B)
ChocolateWarriors,-1027,TeamRocket,1027,TeamRocket
SWEET BUT SALTY,199,AlphaOne,-199,SWEET BUT SALTY
Daniel Negreanu,-533,¡WHAM!,533,¡WHAM!
pkr face,-196,maybenot,196,maybenot
Power JEM ,-92,PotHotBot,92,PotHotBot
Team Name,-1604,reference_staff,1604,reference_staff
my bad,8214,Boners '22,-8214,my bad
Bananarchist,377,AlphaOne,-377,Bananarchist
fleabitten,112,Flush Boys,-112,fleabitten
BadBeatBot,103,reference_lecture_2,-103,BadBeatBot
ChocolateWarriors,-610,SWEET BUT SALTY,610,SWEET BUT SALTY
Army Leggy,1619,Power JEM ,-1619,Army Leggy
reference_lecture_2,8882,reference_lecture_1,-8882,reference_lecture_2
Icy,2246,Diamond Dogs,-2246,Icy
AlphaOne,364,BadBeatBot,-364,AlphaOne
AAAKJ,560,¡WHAM!,-560,AAAKJ
Jigglybluff,1084,reference_lecture_1,-1084,Jigglybluff
Army Leggy,-292,PotHotBot,292,PotHotBot
TeamRocket,-4866,reference_staff,4866,reference_staff
maybenot,-301,andrew's bots,301,andrew's bots
Daniel Negreanu,3,IeetChips,-3,Daniel Negreanu
LadyMooseLizardPhi,-295,ChocolateWarriors,295,ChocolateWarriors
reference_lecture_1,-9844,Kappa Sigma C Team,9844,Kappa Sigma C Team
reference_checkcall,54,¡WHAM!,-54,reference_checkcall
Hurrikeynes,-1344,reference_lecture_2,1344,reference_lecture_2
A.L.O.E.,-686,maybenot,686,maybenot
ChocolateWarriors,-2103,AlphaFish,2103,AlphaFish
AP,-1500,Power JEM ,1500,Power JEM 
testing,358,my bad,-358,testing
CC Star,-394,Jeff Lynne,394,Jeff Lynne
21,-144,SWEET BUT SALTY,144,SWEET BUT SALTY
pkr face,3555,kaonashi,-3555,pkr face
Bananarchist,53,andrew's bots,-53,Bananarchist
Jigglybluff,49,testing,-49,Jigglybluff
AlphaOne,82,Jigglybluff,-82,AlphaOne
Third Mid,27,PokerBrots,-27,Third Mid
maybenot,285,LadyMooseLizardPhi,-285,maybenot
reference_checkcall,-8222,Icy,8222,Icy
andrew's bots,2938,Third Mid,-2938,andrew's bots
Flush Boys,-545,pkr face,545,pkr face
reference_random,-1829,No One,1829,No One
SWEET BUT SALTY,646,BluffBot,-646,SWEET BUT SALTY
SWEET BUT SALTY,217,AAAKJ,-217,SWEET BUT SALTY
YEE,807,Queens Club,-807,YEE
Blind Plays,166,Flush Boys,-166,Blind Plays
BluffBot,-586,TeamRocket,586,TeamRocket
Jigglybluff,452,preflop all in,-452,Jigglybluff
Heffalump Rangers,-312,¡WHAM!,312,¡WHAM!
Queens Club,7285,Boners '22,-7285,Queens Club
CC Star,2617,IeetChips,-2617,CC Star
Flush Boys,785,player1,-785,Flush Boys
reference_random,-16978,Team Name,16978,Team Name
LadyMooseLizardPhi,148,reference_staff,-148,LadyMooseLizardPhi
AAAKJ,-138,Jeff Lynne,138,Jeff Lynne
YEE,41,andrew's bots,-41,YEE
Boners '22,170,Army Leggy,-170,Boners '22
testing,11498,Kappa Sigma C Team,-11498,testing
pkr face,4590,BluffBot,-4590,pkr face
Queens Club,-796,21,796,21
player1,-324,LadyMooseLizardPhi,324,LadyMooseLizardPhi
AlphaFish,2525,:),-2525,AlphaFish
Bananarchist,-1,TeamRocket,1,TeamRocket
fleabitten,611,ChocolateWarriors,-611,fleabitten
Flush Boys,-744,preflop all in,744,preflop all in
GoKinCobra,587,Heffalump Rangers,-587,GoKinCobra
Bananarchist,-371,BadBeatBot,371,BadBeatBot
CC Star,-3639,Army Leggy,3639,Army Leggy
CC Star,1272,ChocolateWarriors,-1272,CC Star
player1,-1929,testing,1929,testing
Blind Plays,-103,Diamond Dogs,103,Diamond Dogs
Flush Boys,584,Bananarchist,-584,Flush Boys
reference_lecture_1,-9874,testing,9874,testing
kaonashi,223,Diamond Dogs,-223,kaonashi
No One,-4974,IeetChips,4974,IeetChips
andrew's bots,3716,player1,-3716,andrew's bots
andrew's bots,-239,SWEET BUT SALTY,239,SWEET BUT SALTY
Blind Plays,51,Jigglybluff,-51,Blind Plays
Team Name,1306,reference_lecture_1,-1306,Team Name
TeamRocket,24,ChocolateWarriors,-24,TeamRocket
GoKinCobra,-10945,reference_lecture_2,10945,reference_lecture_2
maybenot,368,Jigglybluff,-368,maybenot
SWEET BUT SALTY,89,andrew's bots,-89,SWEET BUT SALTY
GoKinCobra,162,IeetChips,-162,GoKinCobra
Bananarchist,846,Hurrikeynes,-846,Bananarchist
AAAKJ,225,reference_staff,-225,AAAKJ
reference_lecture_1,-9784,pkr face,9784,pkr face
:),132,testing,-132,:)
Hurrikeynes,-911,:),911,:)
YEE,707,Hurrikeynes,-707,YEE
Hurrikeynes,95,reference_checkcall,-95,Hurrikeynes
reference_checkcall,-32,PotHotBot,32,PotHotBot
LadyMooseLizardPhi,-122,player1,122,player1
maybenot,-878,AlphaFish,878,AlphaFish
my bad,2375,testing,-2375,my bad
player1,-777,Boners '22,777,Boners '22
kaonashi,-324,Jigglybluff,324,Jigglybluff
LadyMooseLizardPhi,-135,fleabitten,135,fleabitten
A.L.O.E.,-222,Third Mid,222,Third Mid
andrew's bots,9771,reference_lecture_1,-9771,andrew's bots
LadyMooseLizardPhi,588,BluffBot,-588,LadyMooseLizardPhi
21,-28,fleabitten,28,fleabitten
reference_lecture_2,-313,reference_staff,313,reference_staff
pkr face,1530,ChocolateWarriors,-1530,pkr face
B),-239,ChocolateWarriors,239,ChocolateWarriors
Third Mid,149,LadyMooseLizardPhi,-149,Third Mid
AAAKJ,299,<^-^>,-299,AAAKJ
Diamond Dogs,-267,pls STOP we BROKE,267,pls STOP we BROKE
Kappa Sigma C Team,29772,AP,-29772,Kappa Sigma C Team
Kappa Sigma C Team,-1010,preflop all in,1010,preflop all in
testing,-1245,PokerBrots,1245,PokerBrots
¡WHAM!,44,Army Leggy,-44,¡WHAM!
TeamRocket,784,LadyMooseLizardPhi,-784,TeamRocket
Boners '22,-180,Jigglybluff,180,Jigglybluff
Icy,-240,YEE,240,YEE
PokerBrots,2736,reference_staff,-2736,PokerBrots
reference_staff,-415,kaonashi,415,kaonashi
reference_checkcall,-356,player1,356,player1
fleabitten,227,yeet,-227,fleabitten
AAAKJ,609,kaonashi,-609,AAAKJ
reference_checkcall,-9540,Army Leggy,9540,Army Leggy
Hurrikeynes,-2192,Kappa Sigma C Team,2192,Kappa Sigma C Team
andrew's bots,181,Flush Boys,-181,andrew's bots
pls STOP we BROKE,857,player1,-857,pls STOP we BROKE
Bananarchist,730,A.L.O.E.,-730,Bananarchist
Blind Plays,-407,Heffalump Rangers,407,Heffalump Rangers
Team Name,869,preflop all in,-869,Team Name
player1,131,AAAKJ,-131,player1
Bananarchist,718,ChocolateWarriors,-718,Bananarchist
AAAKJ,108,Power JEM ,-108,AAAKJ
B),-5484,reference_staff,5484,reference_staff
Heffalump Rangers,-2886,preflop all in,2886,preflop all in
Power JEM ,-54,Bananarchist,54,Bananarchist
Jeff Lynne,52,Jigglybluff,-52,Jeff Lynne
Blind Plays,-3,Jeff Lynne,3,Jeff Lynne
my bad,-390,AAAKJ,390,AAAKJ
Third Mid,177,21,-177,Third Mid
ChocolateWarriors,-142,:),142,:)
pls STOP we BROKE,565,AlphaFish,-565,pls STOP we BROKE
Power JEM ,-2425,<^-^>,2425,<^-^>
Queens Club,-112,pls STOP we BROKE,112,pls STOP we BROKE
reference_lecture_2,1044,¡WHAM!,-1044,reference_lecture_2
YEE,-54,Jeff Lynne,54,Jeff Lynne
Blind Plays,949,reference_random,-949,Blind Plays
reference_staff,-3270,<^-^>,3270,<^-^>
Jigglybluff,-463,preflop all in,463,preflop all in
Team Name,-650,GoKinCobra,650,GoKinCobra
Third Mid,-2624,reference_staff,2624,reference_staff
reference_staff,2295,21,-2295,reference_staff
CC Star,1221,A.L.O.E.,-1221,CC Star
reference_lecture_2,2419,PokerBrots,-2419,reference_lecture_2
testing,1267,AP,-1267,testing
reference_checkcall,582,Hurrikeynes,-582,reference_checkcall
LadyMooseLizardPhi,-183,Third Mid,183,Third Mid
Bananarchist,356,Heffalump Rangers,-356,Bananarchist
Jeff Lynne,466,BadBeatBot,-466,Jeff Lynne
fleabitten,-216,Jigglybluff,216,Jigglybluff
Team Name,-247,LadyMooseLizardPhi,247,LadyMooseLizardPhi
No One,-4559,Hurrikeynes,4559,Hurrikeynes
testing,-1631,preflop all in,1631,preflop all in
Army Leggy,-26,Flush Boys,26,Flush Boys
:),-139,BadBeatBot,139,BadBeatBot
Kappa Sigma C Team,-1637,B),1637,B)
YEE,262,LadyMooseLizardPhi,-262,YEE
Third Mid,300,yeet,-300,Third Mid
testing,-962,B),962,B)
Power JEM ,3879,IeetChips,-3879,Power JEM 
YEE,1353,reference_random,-1353,YEE
Hurrikeynes,-1467,Icy,1467,Icy
AP,-1236,CC Star,1236,CC Star
Queens Club,-395,A.L.O.E.,395,A.L.O.E.
¡WHAM!,488,AP,-488,¡WHAM!
Heffalump Rangers,-457,¡WHAM!,457,¡WHAM!
Bananarchist,-154,PokerBrots,154,PokerBrots
Diamond Dogs,379,reference_staff,-379,Diamond Dogs
Blind Plays,-1,pls STOP we BROKE,1,pls STOP we BROKE
reference_random,-1064,Third Mid,1064,Third Mid
TeamRocket,5,Power JEM ,-5,TeamRocket
PotHotBot,269,Heffalump Rangers,-269,PotHotBot
:),-2263,B),2263,B)
Boners '22,385,fleabitten,-385,Boners '22
my bad,2964,<^-^>,-2964,my bad
ChocolateWarriors,-2064,Power JEM ,2064,Power JEM 
:),-317,SWEET BUT SALTY,317,SWEET BUT SALTY
Team Name,-457,A.L.O.E.,457,A.L.O.E.
YEE,834,reference_lecture_1,-834,YEE
Jigglybluff,295,Kappa Sigma C Team,-295,Jigglybluff
Heffalump Rangers,-222,PotHotBot,222,PotHotBot
21,-2400,Army Leggy,2400,Army Leggy
TeamRocket,-97,AAAKJ,97,AAAKJ
Heffalump Rangers,-386,Jigglybluff,386,Jigglybluff
Icy,4312,testing,-4312,Icy
Hurrikeynes,-867,YEE,867,YEE
AlphaFish,1370,AlphaOne,-1370,AlphaFish
pkr face,10592,reference_checkcall,-10592,pkr face
ChocolateWarriors,-415,Jeff Lynne,415,Jeff Lynne
No One,-5301,PotHotBot,5301,PotHotBot
fleabitten,230,Heffalump Rangers,-230,fleabitten
21,-30,Jigglybluff,30,Jigglybluff
Flush Boys,-246,¡WHAM!,246,¡WHAM!
B),74,AlphaFish,-74,B)
Flush Boys,1095,reference_lecture_1,-1095,Flush Boys
reference_lecture_2,-115,AAAKJ,115,AAAKJ
21,-209,BadBeatBot,209,BadBeatBot
AAAKJ,71,Boners '22,-71,AAAKJ
IeetChips,-12,kaonashi,12,kaonashi
Daniel Negreanu,200,Diamond Dogs,-200,Daniel Negreanu
preflop all in,-598,pls STOP we BROKE,598,pls STOP we BROKE
Third Mid,-159,fleabitten,159,fleabitten
Daniel Negreanu,-314,YEE,314,YEE
reference_lecture_1,-62,¡WHAM!,62,¡WHAM!
my bad,241,BadBeatBot,-241,my bad
ChocolateWarriors,157,Hurrikeynes,-157,ChocolateWarriors
YEE,855,BluffBot,-855,YEE
Team Name,-375,Army Leggy,375,Army Leggy
Queens Club,-743,Jeff Lynne,743,Jeff Lynne
LadyMooseLizardPhi,681,AP,-681,LadyMooseLizardPhi
PotHotBot,-425,fleabitten,425,fleabitten
Flush Boys,180,Daniel Negreanu,-180,Flush Boys
Blind Plays,569,ChocolateWarriors,-569,Blind Plays
IeetChips,-383,PokerBrots,383,PokerBrots
reference_lecture_1,-897,maybenot,897,maybenot
Power JEM ,2315,AlphaOne,-2315,Power JEM 
Bananarchist,744,A.L.O.E.,-744,Bananarchist
Jigglybluff,262,Icy,-262,Jigglybluff
reference_random,-1309,LadyMooseLizardPhi,1309,LadyMooseLizardPhi
my bad,1897,Third Mid,-1897,my bad
Heffalump Rangers,-9692,CC Star,9692,CC Star
Hurrikeynes,-707,Daniel Negreanu,707,Daniel Negreanu
reference_random,-16924,Power JEM ,16924,Power JEM 
kaonashi,-242,AlphaOne,242,AlphaOne
preflop all in,588,Hurrikeynes,-588,preflop all in
Diamond Dogs,420,A.L.O.E.,-420,Diamond Dogs
Boners '22,-99,fleabitten,99,fleabitten
Army Leggy,1531,reference_lecture_2,-1531,Army Leggy
TeamRocket,231,:),-231,TeamRocket
AP,-352,player1,352,player1
fleabitten,-209,AAAKJ,209,AAAKJ
:),-829,preflop all in,829,preflop all in
andrew's bots,-40,Jigglybluff,40,Jigglybluff
reference_lecture_2,-120,pls STOP we BROKE,120,pls STOP we BROKE
Daniel Negreanu,132,:),-132,Daniel Negreanu
Kappa Sigma C Team,-399,LadyMooseLizardPhi,399,LadyMooseLizardPhi
pls STOP we BROKE,-77,¡WHAM!,77,¡WHAM!
¡WHAM!,55,A.L.O.E.,-55,¡WHAM!
Icy,-252,pls STOP we BROKE,252,pls STOP we BROKE
Jigglybluff,295,GoKinCobra,-295,Jigglybluff
my bad,1299,Team Name,-1299,my bad
reference_checkcall,-902,YEE,902,YEE
Army Leggy,643,reference_lecture_2,-643,Army Leggy
reference_staff,897,Flush Boys,-897,reference_staff
YEE,343,Kappa Sigma C Team,-343,YEE
Flush Boys,-14,Boners '22,14,Boners '22
No One,-2898,Hurrikeynes,2898,Hurrikeynes
YEE,1018,reference_random,-1018,YEE
Heffalump Rangers,-634,Third Mid,634,Third Mid
AlphaOne,337,Queens Club,-337,AlphaOne
pkr face,2445,kaonashi,-2445,pkr face
Icy,-38,Flush Boys,38,Flush Boys
pkr face,688,PokerBrots,-688,pkr face
Jeff Lynne,-44,LadyMooseLizardPhi,44,LadyMooseLizardPhi
Jigglybluff,-13,Flush Boys,13,Flush Boys
AlphaFish,-647,fleabitten,647,fleabitten
AAAKJ,101,TeamRocket,-101,AAAKJ
Diamond Dogs,337,kaonashi,-337,Diamond Dogs
TeamRocket,-202,21,202,21
reference_checkcall,-615,BadBeatBot,615,BadBeatBot
andrew's bots,5326,Heffalump Rangers,-5326,andrew's bots
LadyMooseLizardPhi,-3091,reference_staff,3091,reference_staff
fleabitten,-208,kaonashi,208,kaonashi
Diamond Dogs,-595,GoKinCobra,595,GoKinCobra
pls STOP we BROKE,-1946,PokerBrots,1946,PokerBrots
Third Mid,389,PokerBrots,-389,Third Mid
Diamond Dogs,4857,No One,-4857,Diamond Dogs
maybenot,708,Heffalump Rangers,-708,maybenot
<^-^>,-55,LadyMooseLizardPhi,55,LadyMooseLizardPhi
AAAKJ,661,Hurrikeynes,-661,AAAKJ
No One,1828,reference_checkcall,-1828,No One
PokerBrots,-97,¡WHAM!,97,¡WHAM!
Diamond Dogs,409,yeet,-409,Diamond Dogs
fleabitten,97,Bananarchist,-97,fleabitten
B),-605,player1,605,player1
my bad,10958,Boners '22,-10958,my bad
player1,-604,Daniel Negreanu,604,Daniel Negreanu
reference_random,-21763,Power JEM ,21763,Power JEM 
Bananarchist,-126,AlphaOne,126,AlphaOne
PotHotBot,352,CC Star,-352,PotHotBot
No One,-3558,GoKinCobra,3558,GoKinCobra
yeet,-158,YEE,158,YEE
ChocolateWarriors,-1383,andrew's bots,1383,andrew's bots
Diamond Dogs,-298,Jeff Lynne,298,Jeff Lynne
A.L.O.E.,-540,pkr face,540,pkr face
reference_lecture_2,1479,AAAKJ,-1479,reference_lecture_2
¡WHAM!,59,AlphaOne,-59,¡WHAM!
pls STOP we BROKE,-137,Jeff Lynne,137,Jeff Lynne
Bananarchist,-897,Icy,897,Icy
reference_staff,-257,Jigglybluff,257,Jigglybluff
reference_random,-880,player1,880,player1
Bananarchist,721,A.L.O.E.,-721,Bananarchist
GoKinCobra,-256,TeamRocket,256,TeamRocket
<^-^>,-204,fleabitten,204,fleabitten
SWEET BUT SALTY,766,preflop all in,-766,SWEET BUT SALTY
CC Star,1586,Hurrikeynes,-1586,CC Star
Army Leggy,1973,Queens Club,-1973,Army Leggy
Daniel Negreanu,-472,AlphaOne,472,AlphaOne
testing,-296,AAAKJ,296,AAAKJ
Power JEM ,-87,PotHotBot,87,PotHotBot
Bananarchist,329,kaonashi,-329,Bananarchist
reference_checkcall,-1022,Jigglybluff,1022,Jigglybluff
21,466,LadyMooseLizardPhi,-466,21
ChocolateWarriors,-486,¡WHAM!,486,¡WHAM!
reference_staff,1597,Hurrikeynes,-1597,reference_staff
Bananarchist,-217,Boners '22,217,Boners '22
<^-^>,-1430,andrew's bots,1430,andrew's bots
Power JEM ,1391,Diamond Dogs,-1391,Power JEM 
fleabitten,41,PokerBrots,-41,fleabitten
reference_checkcall,-8848,<^-^>,8848,<^-^>
PotHotBot,611,Team Name,-611,PotHotBot
reference_staff,-95,AlphaOne,95,AlphaOne
YEE,3,IeetChips,-3,YEE
TeamRocket,-3238,reference_lecture_2,3238,reference_lecture_2
Army Leggy,-167,Jigglybluff,167,Jigglybluff
Army Leggy,1637,Hurrikeynes,-1637,Army Leggy
Icy,1249,AlphaFish,-1249,Icy
my bad,-299,fleabitten,299,fleabitten
ChocolateWarriors,-643,Jigglybluff,643,Jigglybluff
reference_lecture_1,-9416,Army Leggy,9416,Army Leggy
AlphaOne,-167,Third Mid,167,Third Mid
Power JEM ,-5051,Queens Club,5051,Queens Club
IeetChips,31,Power JEM ,-31,IeetChips
IeetChips,0,Bananarchist,0,IeetChips
Boners '22,83,reference_lecture_2,-83,Boners '22
PokerBrots,3939,Heffalump Rangers,-3939,PokerBrots
GoKinCobra,566,yeet,-566,GoKinCobra
Heffalump Rangers,686,BluffBot,-686,Heffalump Rangers
Bananarchist,143,reference_staff,-143,Bananarchist
fleabitten,837,reference_lecture_1,-837,fleabitten
reference_staff,-134,Jeff Lynne,134,Jeff Lynne
reference_checkcall,-4575,CC Star,4575,CC Star
CC Star,-5290,reference_staff,5290,reference_staff
GoKinCobra,1009,Boners '22,-1009,GoKinCobra
<^-^>,4032,Power JEM ,-4032,<^-^>
IeetChips,548,ChocolateWarriors,-548,IeetChips
reference_random,-556,preflop all in,556,preflop all in
Daniel Negreanu,930,player1,-930,Daniel Negreanu
Boners '22,-367,AAAKJ,367,AAAKJ
Team Name,-71,SWEET BUT SALTY,71,SWEET BUT SALTY
Flush Boys,759,Hurrikeynes,-759,Flush Boys
Team Name,-553,Icy,553,Icy
B),-1229,<^-^>,1229,<^-^>
Army Leggy,1449,Team Name,-1449,Army Leggy
CC Star,-1515,B),1515,B)
PokerBrots,6630,Heffalump Rangers,-6630,PokerBrots
fleabitten,41,Bananarchist,-41,fleabitten
maybenot,270,Diamond Dogs,-270,maybenot
Queens Club,3069,reference_lecture_1,-3069,Queens Club
BadBeatBot,-449,21,449,21
21,1028,player1,-1028,21
testing,1549,Team Name,-1549,testing
my bad,-199,IeetChips,199,IeetChips
pkr face,1346,Hurrikeynes,-1346,pkr face
Bananarchist,4,Blind Plays,-4,Bananarchist
GoKinCobra,-114,PotHotBot,114,PotHotBot
<^-^>,18522,Boners '22,-18522,<^-^>
kaonashi,909,reference_lecture_1,-909,kaonashi
Power JEM ,-24,TeamRocket,24,TeamRocket
ChocolateWarriors,-1096,pkr face,1096,pkr face
IeetChips,659,ChocolateWarriors,-659,IeetChips
Army Leggy,811,pkr face,-811,Army Leggy
Icy,647,A.L.O.E.,-647,Icy
my bad,1435,reference_checkcall,-1435,my bad
<^-^>,1184,pls STOP we BROKE,-1184,<^-^>
Jigglybluff,652,Team Name,-652,Jigglybluff
SWEET BUT SALTY,287,A.L.O.E.,-287,SWEET BUT SALTY
pls STOP we BROKE,184,kaonashi,-184,pls STOP we BROKE
Power JEM ,-35,Jigglybluff,35,Jigglybluff
SWEET BUT SALTY,-579,my bad,579,my bad
Queens Club,-835,21,835,21
21,-73,fleabitten,73,fleabitten
Jeff Lynne,1626,reference_random,-1626,Jeff Lynne
Flush Boys,92,preflop all in,-92,Flush Boys
:),-4191,Army Leggy,4191,Army Leggy
TeamRocket,-110,Boners '22,110,Boners '22
Daniel Negreanu,-2292,andrew's bots,2292,andrew's bots
B),2853,BluffBot,-2853,B)
PotHotBot,572,Hurrikeynes,-572,PotHotBot
yeet,-1990,Kappa Sigma C Team,1990,Kappa Sigma C Team
