team_a_name,team_a_score,team_b_name,team_b_score,winner
LadyMooseLizardPhi,82,Blind Plays,-82,LadyMooseLizardPhi
AlphaOne,224,reference_staff,-224,AlphaOne
AlphaFish,526,Kappa Sigma C Team,-526,AlphaFish
maybenot,180,pkr face,-180,maybenot
Army Leggy,-157,BadBeatBot,157,BadBeatBot
AlphaFish,-346,AlphaOne,346,AlphaOne
AlphaFish,-333,pls STOP we BROKE,333,pls STOP we BROKE
Blind Plays,-4601,PokerBrots,4601,PokerBrots
my bad,1135,andrew's bots,-1135,my bad
yeet,-482,Icy,482,Icy
testing,-225,AAAKJ,225,AAAKJ
reference_lecture_1,-9682,Heffalump Rangers,9682,Heffalump Rangers
yeet,-3454,reference_staff,3454,reference_staff
Kappa Sigma C Team,-59,BadBeatBot,59,BadBeatBot
Team Name,-426,PotHotBot,426,PotHotBot
LadyMooseLizardPhi,-1041,Bananarchist,1041,Bananarchist
PokerBrots,1452,yeet,-1452,PokerBrots
Queens Club,2451,player1,-2451,Queens Club
BadBeatBot,343,AAAKJ,-343,BadBeatBot
reference_checkcall,-1250,Flush Boys,1250,Flush Boys
andrew's bots,129,reference_lecture_2,-129,andrew's bots
PotHotBot,406,Third Mid,-406,PotHotBot
Jeff Lynne,350,Icy,-350,Jeff Lynne
IeetChips,-18,testing,18,testing
Icy,3618,Power JEM ,-3618,Icy
reference_lecture_1,-730,BadBeatBot,730,BadBeatBot
PokerBrots,3966,TeamRocket,-3966,PokerBrots
CC Star,-1572,Power JEM ,1572,Power JEM 
PotHotBot,171,<^-^>,-171,PotHotBot
Bananarchist,417,Daniel Negreanu,-417,Bananarchist
reference_staff,966,Jeff Lynne,-966,reference_staff
Blind Plays,-13,YEE,13,YEE
Boners '22,552,Queens Club,-552,Boners '22
Team Name,431,reference_lecture_1,-431,Team Name
Hurrikeynes,-901,Power JEM ,901,Power JEM 
PokerBrots,-196,Bananarchist,196,Bananarchist
player1,-1800,my bad,1800,my bad
Jigglybluff,910,reference_checkcall,-910,Jigglybluff
Team Name,174,reference_lecture_1,-174,Team Name
Heffalump Rangers,-4036,AlphaFish,4036,AlphaFish
AAAKJ,-2325,my bad,2325,my bad
my bad,-266,GoKinCobra,266,GoKinCobra
Bananarchist,-275,AAAKJ,275,AAAKJ
Army Leggy,-202,BluffBot,202,BluffBot
pkr face,-476,Jigglybluff,476,Jigglybluff
GoKinCobra,4352,reference_lecture_1,-4352,GoKinCobra
reference_lecture_2,1879,<^-^>,-1879,reference_lecture_2
Bananarchist,151,YEE,-151,Bananarchist
andrew's bots,-481,Daniel Negreanu,481,Daniel Negreanu
preflop all in,-253,BluffBot,253,BluffBot
Daniel Negreanu,71,reference_lecture_2,-71,Daniel Negreanu
reference_staff,3396,¡WHAM!,-3396,reference_staff
AAAKJ,275,yeet,-275,AAAKJ
testing,-417,Third Mid,417,Third Mid
maybenot,408,PokerBrots,-408,maybenot
AAAKJ,256,¡WHAM!,-256,AAAKJ
reference_lecture_2,-194,PotHotBot,194,PotHotBot
B),-104,Bananarchist,104,Bananarchist
reference_lecture_2,1845,AlphaFish,-1845,reference_lecture_2
testing,19069,reference_random,-19069,testing
Blind Plays,597,reference_checkcall,-597,Blind Plays
TeamRocket,-3239,PokerBrots,3239,PokerBrots
TeamRocket,-2312,B),2312,B)
fleabitten,485,Queens Club,-485,fleabitten
21,-168,TeamRocket,168,TeamRocket
Army Leggy,1851,AlphaFish,-1851,Army Leggy
Heffalump Rangers,11326,reference_checkcall,-11326,Heffalump Rangers
Daniel Negreanu,918,reference_lecture_1,-918,Daniel Negreanu
Diamond Dogs,-2484,reference_staff,2484,reference_staff
player1,-2312,<^-^>,2312,<^-^>
my bad,4967,B),-4967,my bad
B),1870,kaonashi,-1870,B)
pls STOP we BROKE,-1244,B),1244,B)
AP,-1500,21,1500,21
pls STOP we BROKE,15,21,-15,pls STOP we BROKE
Diamond Dogs,-263,Bananarchist,263,Bananarchist
andrew's bots,-202,PotHotBot,202,PotHotBot
Flush Boys,-394,reference_staff,394,reference_staff
pkr face,2331,<^-^>,-2331,pkr face
PotHotBot,384,LadyMooseLizardPhi,-384,PotHotBot
Queens Club,-7768,Army Leggy,7768,Army Leggy
reference_random,-18745,pkr face,18745,pkr face
No One,-28125,AlphaFish,28125,AlphaFish
YEE,274,yeet,-274,YEE
Team Name,624,Hurrikeynes,-624,Team Name
GoKinCobra,1357,BluffBot,-1357,GoKinCobra
CC Star,-162,Jigglybluff,162,Jigglybluff
ChocolateWarriors,-651,preflop all in,651,preflop all in
testing,-99,maybenot,99,maybenot
ChocolateWarriors,-607,Bananarchist,607,Bananarchist
AlphaOne,400,Kappa Sigma C Team,-400,AlphaOne
:),64,Flush Boys,-64,:)
Queens Club,-676,kaonashi,676,kaonashi
BadBeatBot,50,B),-50,BadBeatBot
Queens Club,2316,LadyMooseLizardPhi,-2316,Queens Club
Bananarchist,-12,Jeff Lynne,12,Jeff Lynne
my bad,607,IeetChips,-607,my bad
testing,-190,Daniel Negreanu,190,Daniel Negreanu
Boners '22,817,player1,-817,Boners '22
Heffalump Rangers,-46,andrew's bots,46,andrew's bots
Heffalump Rangers,1318,AlphaOne,-1318,Heffalump Rangers
¡WHAM!,303,Kappa Sigma C Team,-303,¡WHAM!
pkr face,1156,ChocolateWarriors,-1156,pkr face
BadBeatBot,1816,reference_random,-1816,BadBeatBot
reference_checkcall,-45083,BluffBot,45083,BluffBot
TeamRocket,-3388,CC Star,3388,CC Star
reference_staff,-752,PokerBrots,752,PokerBrots
AlphaFish,11576,reference_lecture_1,-11576,AlphaFish
Team Name,344,Boners '22,-344,Team Name
Jigglybluff,209,¡WHAM!,-209,Jigglybluff
reference_lecture_2,3153,Queens Club,-3153,reference_lecture_2
player1,-1850,CC Star,1850,CC Star
AlphaOne,-579,Boners '22,579,Boners '22
Diamond Dogs,-269,PotHotBot,269,PotHotBot
21,1500,player1,-1500,21
fleabitten,920,reference_checkcall,-920,fleabitten
CC Star,-313,AlphaOne,313,AlphaOne
maybenot,154,reference_lecture_2,-154,maybenot
21,-146,Team Name,146,Team Name
AlphaFish,-538,Icy,538,Icy
Diamond Dogs,-157,¡WHAM!,157,¡WHAM!
Bananarchist,72,GoKinCobra,-72,Bananarchist
reference_lecture_1,-9008,PokerBrots,9008,PokerBrots
PokerBrots,2066,<^-^>,-2066,PokerBrots
Third Mid,981,reference_checkcall,-981,Third Mid
Boners '22,-267,kaonashi,267,kaonashi
reference_lecture_1,-885,Boners '22,885,Boners '22
ChocolateWarriors,-698,kaonashi,698,kaonashi
BadBeatBot,903,No One,-903,BadBeatBot
ChocolateWarriors,-613,preflop all in,613,preflop all in
kaonashi,228,yeet,-228,kaonashi
:),254,yeet,-254,:)
:),-184,Team Name,184,Team Name
ChocolateWarriors,-879,Boners '22,879,Boners '22
pkr face,-196,B),196,B)
maybenot,729,Hurrikeynes,-729,maybenot
preflop all in,-501,BadBeatBot,501,BadBeatBot
:),307,<^-^>,-307,:)
:),152,Flush Boys,-152,:)
reference_lecture_1,-7408,Kappa Sigma C Team,7408,Kappa Sigma C Team
AP,-918,No One,918,No One
Hurrikeynes,-1295,reference_lecture_2,1295,reference_lecture_2
Boners '22,-287,AAAKJ,287,AAAKJ
CC Star,-313,Daniel Negreanu,313,Daniel Negreanu
Third Mid,-1757,<^-^>,1757,<^-^>
Icy,-9530,andrew's bots,9530,andrew's bots
yeet,17326,TeamRocket,-17326,yeet
CC Star,-240,AAAKJ,240,AAAKJ
Jigglybluff,63,TeamRocket,-63,Jigglybluff
CC Star,-1185,GoKinCobra,1185,GoKinCobra
Third Mid,-2151,pkr face,2151,pkr face
reference_staff,719,Team Name,-719,reference_staff
reference_lecture_2,-189,Diamond Dogs,189,Diamond Dogs
Icy,-439,YEE,439,YEE
Diamond Dogs,-200,PotHotBot,200,PotHotBot
Diamond Dogs,-774,BluffBot,774,BluffBot
reference_lecture_2,-417,pls STOP we BROKE,417,pls STOP we BROKE
my bad,-340,fleabitten,340,fleabitten
Daniel Negreanu,-78,TeamRocket,78,TeamRocket
testing,-108,LadyMooseLizardPhi,108,LadyMooseLizardPhi
<^-^>,384,andrew's bots,-384,<^-^>
testing,260,pls STOP we BROKE,-260,testing
yeet,-89,Flush Boys,89,Flush Boys
Icy,-532,BluffBot,532,BluffBot
IeetChips,-5,Blind Plays,5,Blind Plays
Blind Plays,-802,Army Leggy,802,Army Leggy
Diamond Dogs,-2644,Power JEM ,2644,Power JEM 
Jigglybluff,231,Bananarchist,-231,Jigglybluff
BadBeatBot,-283,maybenot,283,maybenot
Icy,-4191,reference_staff,4191,reference_staff
Blind Plays,-1225,B),1225,B)
fleabitten,233,ChocolateWarriors,-233,fleabitten
AlphaOne,332,yeet,-332,AlphaOne
Power JEM ,17410,reference_random,-17410,Power JEM 
kaonashi,-703,Kappa Sigma C Team,703,Kappa Sigma C Team
LadyMooseLizardPhi,-279,Jeff Lynne,279,Jeff Lynne
BadBeatBot,223,21,-223,BadBeatBot
Team Name,-584,Jigglybluff,584,Jigglybluff
preflop all in,828,pkr face,-828,preflop all in
AlphaFish,-903,testing,903,testing
Icy,26,AlphaFish,-26,Icy
B),-68,maybenot,68,maybenot
SWEET BUT SALTY,194,Army Leggy,-194,SWEET BUT SALTY
Power JEM ,-7682,my bad,7682,my bad
Army Leggy,20040,No One,-20040,Army Leggy
Diamond Dogs,-298,Jeff Lynne,298,Jeff Lynne
Queens Club,-5004,pkr face,5004,pkr face
Blind Plays,-6,YEE,6,YEE
¡WHAM!,-170,Bananarchist,170,Bananarchist
testing,767,ChocolateWarriors,-767,testing
SWEET BUT SALTY,53,TeamRocket,-53,SWEET BUT SALTY
Jigglybluff,753,A.L.O.E.,-753,Jigglybluff
kaonashi,355,AlphaOne,-355,kaonashi
yeet,-1875,PokerBrots,1875,PokerBrots
reference_lecture_2,-162,AAAKJ,162,AAAKJ
reference_random,-1523,:),1523,:)
Team Name,362,my bad,-362,Team Name
21,-249,:),249,:)
Blind Plays,-5805,my bad,5805,my bad
GoKinCobra,-136,IeetChips,136,IeetChips
preflop all in,-765,Icy,765,Icy
fleabitten,49,GoKinCobra,-49,fleabitten
Army Leggy,1751,Heffalump Rangers,-1751,Army Leggy
SWEET BUT SALTY,444,kaonashi,-444,SWEET BUT SALTY
reference_checkcall,-8527,reference_lecture_2,8527,reference_lecture_2
AAAKJ,593,AlphaFish,-593,AAAKJ
andrew's bots,1780,<^-^>,-1780,andrew's bots
B),900,PokerBrots,-900,B)
fleabitten,251,Diamond Dogs,-251,fleabitten
Queens Club,-413,Flush Boys,413,Flush Boys
Third Mid,-660,LadyMooseLizardPhi,660,LadyMooseLizardPhi
ChocolateWarriors,-970,AlphaFish,970,AlphaFish
¡WHAM!,-546,Jeff Lynne,546,Jeff Lynne
BluffBot,-2623,my bad,2623,my bad
B),2655,Third Mid,-2655,B)
reference_lecture_2,3479,¡WHAM!,-3479,reference_lecture_2
No One,-830,Boners '22,830,Boners '22
TeamRocket,1346,Hurrikeynes,-1346,TeamRocket
reference_checkcall,-9691,preflop all in,9691,preflop all in
¡WHAM!,724,No One,-724,¡WHAM!
Heffalump Rangers,2261,pkr face,-2261,Heffalump Rangers
CC Star,-5707,andrew's bots,5707,andrew's bots
Daniel Negreanu,-185,PotHotBot,185,PotHotBot
Power JEM ,-3325,<^-^>,3325,<^-^>
YEE,639,ChocolateWarriors,-639,YEE
SWEET BUT SALTY,204,Flush Boys,-204,SWEET BUT SALTY
reference_random,-693,¡WHAM!,693,¡WHAM!
PotHotBot,400,pls STOP we BROKE,-400,PotHotBot
Third Mid,618,Queens Club,-618,Third Mid
Flush Boys,110,andrew's bots,-110,Flush Boys
AlphaOne,96,Heffalump Rangers,-96,AlphaOne
fleabitten,656,Hurrikeynes,-656,fleabitten
andrew's bots,-2222,Heffalump Rangers,2222,Heffalump Rangers
Boners '22,793,Kappa Sigma C Team,-793,Boners '22
Blind Plays,-7,SWEET BUT SALTY,7,SWEET BUT SALTY
¡WHAM!,82,andrew's bots,-82,¡WHAM!
AlphaOne,652,AP,-652,AlphaOne
BadBeatBot,869,reference_random,-869,BadBeatBot
YEE,168,21,-168,YEE
reference_lecture_1,534,Hurrikeynes,-534,reference_lecture_1
reference_random,-821,pls STOP we BROKE,821,pls STOP we BROKE
Third Mid,-722,Daniel Negreanu,722,Daniel Negreanu
pkr face,-492,BluffBot,492,BluffBot
testing,7,preflop all in,-7,testing
GoKinCobra,-2280,Icy,2280,Icy
player1,-615,fleabitten,615,fleabitten
GoKinCobra,2059,yeet,-2059,GoKinCobra
No One,-6365,my bad,6365,my bad
Kappa Sigma C Team,-251,BluffBot,251,BluffBot
A.L.O.E.,35,IeetChips,-35,A.L.O.E.
AlphaOne,350,Team Name,-350,AlphaOne
AlphaOne,-411,Bananarchist,411,Bananarchist
fleabitten,151,yeet,-151,fleabitten
pls STOP we BROKE,701,Hurrikeynes,-701,pls STOP we BROKE
21,-17,Daniel Negreanu,17,Daniel Negreanu
GoKinCobra,3490,reference_lecture_1,-3490,GoKinCobra
Team Name,668,ChocolateWarriors,-668,Team Name
:),695,Hurrikeynes,-695,:)
Power JEM ,-978,Bananarchist,978,Bananarchist
21,-1911,<^-^>,1911,<^-^>
player1,-2785,Kappa Sigma C Team,2785,Kappa Sigma C Team
AAAKJ,170,testing,-170,AAAKJ
Hurrikeynes,-1201,AlphaFish,1201,AlphaFish
:),561,No One,-561,:)
A.L.O.E.,-1083,Diamond Dogs,1083,Diamond Dogs
:),813,Third Mid,-813,:)
Jeff Lynne,228,CC Star,-228,Jeff Lynne
yeet,-4159,<^-^>,4159,<^-^>
Jigglybluff,578,Team Name,-578,Jigglybluff
A.L.O.E.,-6203,BluffBot,6203,BluffBot
Third Mid,111,B),-111,Third Mid
Diamond Dogs,256,yeet,-256,Diamond Dogs
my bad,3022,pls STOP we BROKE,-3022,my bad
kaonashi,741,Power JEM ,-741,kaonashi
Army Leggy,1268,Hurrikeynes,-1268,Army Leggy
Flush Boys,846,No One,-846,Flush Boys
Third Mid,562,¡WHAM!,-562,Third Mid
Blind Plays,-9,A.L.O.E.,9,A.L.O.E.
A.L.O.E.,1358,reference_random,-1358,A.L.O.E.
BluffBot,2798,A.L.O.E.,-2798,BluffBot
:),384,Diamond Dogs,-384,:)
AAAKJ,444,PokerBrots,-444,AAAKJ
PokerBrots,-143,Daniel Negreanu,143,Daniel Negreanu
B),1691,reference_staff,-1691,B)
<^-^>,987,Flush Boys,-987,<^-^>
AP,-688,:),688,:)
preflop all in,582,kaonashi,-582,preflop all in
reference_lecture_1,-11695,testing,11695,testing
AAAKJ,403,Diamond Dogs,-403,AAAKJ
player1,-1064,Bananarchist,1064,Bananarchist
Heffalump Rangers,1521,Diamond Dogs,-1521,Heffalump Rangers
Diamond Dogs,418,A.L.O.E.,-418,Diamond Dogs
Hurrikeynes,-1297,reference_lecture_2,1297,reference_lecture_2
Queens Club,-3637,Icy,3637,Icy
:),916,No One,-916,:)
kaonashi,536,LadyMooseLizardPhi,-536,kaonashi
21,-98,LadyMooseLizardPhi,98,LadyMooseLizardPhi
Daniel Negreanu,-556,preflop all in,556,preflop all in
Kappa Sigma C Team,-413,B),413,B)
TeamRocket,187,andrew's bots,-187,TeamRocket
reference_staff,-256,Daniel Negreanu,256,Daniel Negreanu
:),954,reference_checkcall,-954,:)
Bananarchist,-13,fleabitten,13,fleabitten
A.L.O.E.,-431,maybenot,431,maybenot
testing,9253,reference_lecture_1,-9253,testing
reference_lecture_2,10218,reference_checkcall,-10218,reference_lecture_2
Diamond Dogs,2,Blind Plays,-2,Diamond Dogs
my bad,2440,andrew's bots,-2440,my bad
Flush Boys,-673,Kappa Sigma C Team,673,Kappa Sigma C Team
Blind Plays,-210,Flush Boys,210,Flush Boys
my bad,2962,Jeff Lynne,-2962,my bad
<^-^>,756,ChocolateWarriors,-756,<^-^>
Blind Plays,-264,kaonashi,264,kaonashi
TeamRocket,-21,A.L.O.E.,21,A.L.O.E.
reference_staff,848,Heffalump Rangers,-848,reference_staff
TeamRocket,-8976,Icy,8976,Icy
Power JEM ,-474,Flush Boys,474,Flush Boys
Boners '22,-1310,preflop all in,1310,preflop all in
Team Name,-2927,my bad,2927,my bad
GoKinCobra,1712,pls STOP we BROKE,-1712,GoKinCobra
Blind Plays,-3,BluffBot,3,BluffBot
B),762,Flush Boys,-762,B)
LadyMooseLizardPhi,-954,Team Name,954,Team Name
PotHotBot,215,andrew's bots,-215,PotHotBot
player1,-833,SWEET BUT SALTY,833,SWEET BUT SALTY
CC Star,490,A.L.O.E.,-490,CC Star
21,-4112,<^-^>,4112,<^-^>
kaonashi,-148,:),148,:)
21,-127,:),127,:)
Third Mid,470,Icy,-470,Third Mid
BadBeatBot,597,Queens Club,-597,BadBeatBot
yeet,-3060,Icy,3060,Icy
Team Name,-1066,andrew's bots,1066,andrew's bots
reference_staff,550,A.L.O.E.,-550,reference_staff
AlphaOne,227,SWEET BUT SALTY,-227,AlphaOne
Diamond Dogs,243,BadBeatBot,-243,Diamond Dogs
IeetChips,-18,Jigglybluff,18,Jigglybluff
kaonashi,313,21,-313,kaonashi
Jeff Lynne,-152,SWEET BUT SALTY,152,SWEET BUT SALTY
AP,-1366,CC Star,1366,CC Star
Jeff Lynne,280,PokerBrots,-280,Jeff Lynne
pkr face,2001,Icy,-2001,pkr face
AlphaFish,-392,Diamond Dogs,392,Diamond Dogs
YEE,719,Kappa Sigma C Team,-719,YEE
Icy,-125,Third Mid,125,Third Mid
andrew's bots,-60,Diamond Dogs,60,Diamond Dogs
Bananarchist,193,andrew's bots,-193,Bananarchist
Jigglybluff,138,GoKinCobra,-138,Jigglybluff
AP,-659,SWEET BUT SALTY,659,SWEET BUT SALTY
Third Mid,32,maybenot,-32,Third Mid
CC Star,-4640,reference_lecture_2,4640,reference_lecture_2
TeamRocket,-267,¡WHAM!,267,¡WHAM!
reference_random,-9827,my bad,9827,my bad
kaonashi,831,No One,-831,kaonashi
Third Mid,-627,Team Name,627,Team Name
player1,-2135,Army Leggy,2135,Army Leggy
maybenot,510,Team Name,-510,maybenot
GoKinCobra,4546,¡WHAM!,-4546,GoKinCobra
:),436,kaonashi,-436,:)
LadyMooseLizardPhi,-213,kaonashi,213,kaonashi
AlphaFish,-225,maybenot,225,maybenot
YEE,397,Kappa Sigma C Team,-397,YEE
GoKinCobra,1529,pkr face,-1529,GoKinCobra
my bad,776,Team Name,-776,my bad
PotHotBot,-648,reference_staff,648,reference_staff
BadBeatBot,105,:),-105,BadBeatBot
preflop all in,681,pkr face,-681,preflop all in
YEE,-440,testing,440,testing
reference_random,-35297,Queens Club,35297,Queens Club
reference_checkcall,-899,IeetChips,899,IeetChips
reference_lecture_2,173,Power JEM ,-173,reference_lecture_2
A.L.O.E.,-4023,BluffBot,4023,BluffBot
PotHotBot,516,AP,-516,PotHotBot
CC Star,-293,:),293,:)
Jigglybluff,705,Kappa Sigma C Team,-705,Jigglybluff
yeet,-209,AAAKJ,209,AAAKJ
Queens Club,3901,player1,-3901,Queens Club
reference_lecture_1,-20,reference_checkcall,20,reference_checkcall
AlphaOne,240,:),-240,AlphaOne
pls STOP we BROKE,210,B),-210,pls STOP we BROKE
Army Leggy,405,Heffalump Rangers,-405,Army Leggy
IeetChips,595,reference_lecture_2,-595,IeetChips
reference_staff,1551,A.L.O.E.,-1551,reference_staff
testing,3296,Third Mid,-3296,testing
testing,-309,preflop all in,309,preflop all in
Queens Club,-21482,21,21482,21
PokerBrots,3631,CC Star,-3631,PokerBrots
SWEET BUT SALTY,338,my bad,-338,SWEET BUT SALTY
AP,-676,Jigglybluff,676,Jigglybluff
Hurrikeynes,-742,Jigglybluff,742,Jigglybluff
Icy,-529,Kappa Sigma C Team,529,Kappa Sigma C Team
LadyMooseLizardPhi,-511,Jigglybluff,511,Jigglybluff
PokerBrots,1275,Hurrikeynes,-1275,PokerBrots
:),-1003,my bad,1003,my bad
AAAKJ,314,kaonashi,-314,AAAKJ
BadBeatBot,-3021,Army Leggy,3021,Army Leggy
reference_lecture_2,6444,Icy,-6444,reference_lecture_2
AAAKJ,-138,Diamond Dogs,138,Diamond Dogs
Diamond Dogs,-394,AlphaOne,394,AlphaOne
Flush Boys,-148,kaonashi,148,kaonashi
Team Name,261,CC Star,-261,Team Name
fleabitten,-324,AAAKJ,324,AAAKJ
my bad,1925,BluffBot,-1925,my bad
Queens Club,1005,Hurrikeynes,-1005,Queens Club
Flush Boys,-328,Icy,328,Icy
PotHotBot,175,andrew's bots,-175,PotHotBot
testing,-1510,pkr face,1510,pkr face
BadBeatBot,310,reference_staff,-310,BadBeatBot
AlphaFish,-148,fleabitten,148,fleabitten
reference_staff,5640,yeet,-5640,reference_staff
yeet,-257,BluffBot,257,BluffBot
¡WHAM!,15,reference_lecture_1,-15,¡WHAM!
:),-1847,reference_staff,1847,reference_staff
yeet,1233,AP,-1233,yeet
¡WHAM!,28,Bananarchist,-28,¡WHAM!
pkr face,5296,Icy,-5296,pkr face
Jeff Lynne,125,Heffalump Rangers,-125,Jeff Lynne
Flush Boys,-691,reference_lecture_2,691,reference_lecture_2
Flush Boys,586,¡WHAM!,-586,Flush Boys
kaonashi,341,yeet,-341,kaonashi
Jigglybluff,-271,:),271,:)
pkr face,2810,preflop all in,-2810,pkr face
reference_checkcall,-877,Third Mid,877,Third Mid
AlphaOne,289,yeet,-289,AlphaOne
kaonashi,-290,Boners '22,290,Boners '22
maybenot,9,Blind Plays,-9,maybenot
CC Star,-1292,Heffalump Rangers,1292,Heffalump Rangers
pls STOP we BROKE,141,21,-141,pls STOP we BROKE
AlphaFish,-250,BluffBot,250,BluffBot
reference_staff,-190,maybenot,190,maybenot
YEE,-219,AAAKJ,219,AAAKJ
:),-91,Jeff Lynne,91,Jeff Lynne
Bananarchist,658,A.L.O.E.,-658,Bananarchist
reference_lecture_2,8371,reference_lecture_1,-8371,reference_lecture_2
BadBeatBot,65,Army Leggy,-65,BadBeatBot
Flush Boys,-48,maybenot,48,maybenot
Flush Boys,0,Team Name,0,Flush Boys
Daniel Negreanu,-169,Team Name,169,Team Name
AlphaOne,1014,reference_lecture_1,-1014,AlphaOne
pls STOP we BROKE,100,CC Star,-100,pls STOP we BROKE
SWEET BUT SALTY,290,fleabitten,-290,SWEET BUT SALTY
A.L.O.E.,466,reference_lecture_1,-466,A.L.O.E.
maybenot,63,Bananarchist,-63,maybenot
Daniel Negreanu,-135,maybenot,135,maybenot
BluffBot,710,player1,-710,BluffBot
Power JEM ,-404,AAAKJ,404,AAAKJ
player1,-1171,Bananarchist,1171,Bananarchist
Team Name,-552,GoKinCobra,552,GoKinCobra
TeamRocket,-38261,AlphaFish,38261,AlphaFish
pkr face,-69,fleabitten,69,fleabitten
GoKinCobra,-117,Jigglybluff,117,Jigglybluff
Power JEM ,-2206,reference_staff,2206,reference_staff
No One,-500,Jigglybluff,500,Jigglybluff
No One,-626,Jigglybluff,626,Jigglybluff
kaonashi,-203,pls STOP we BROKE,203,pls STOP we BROKE
reference_checkcall,-916,pls STOP we BROKE,916,pls STOP we BROKE
maybenot,133,Flush Boys,-133,maybenot
reference_lecture_2,69,Kappa Sigma C Team,-69,reference_lecture_2
IeetChips,185,TeamRocket,-185,IeetChips
Queens Club,-443,AAAKJ,443,AAAKJ
No One,53534,reference_lecture_1,-53534,No One
AlphaOne,643,AP,-643,AlphaOne
¡WHAM!,-290,SWEET BUT SALTY,290,SWEET BUT SALTY
reference_lecture_2,1741,Flush Boys,-1741,reference_lecture_2
GoKinCobra,18378,No One,-18378,GoKinCobra
Boners '22,-239,SWEET BUT SALTY,239,SWEET BUT SALTY
Boners '22,824,reference_lecture_1,-824,Boners '22
reference_staff,-159,kaonashi,159,kaonashi
Army Leggy,501,reference_staff,-501,Army Leggy
AP,-445,PotHotBot,445,PotHotBot
reference_random,-819,pls STOP we BROKE,819,pls STOP we BROKE
Third Mid,-3338,<^-^>,3338,<^-^>
Kappa Sigma C Team,-388,YEE,388,YEE
21,30446,reference_lecture_1,-30446,21
AlphaFish,-492,fleabitten,492,fleabitten
Jigglybluff,71,Jeff Lynne,-71,Jigglybluff
pls STOP we BROKE,625,ChocolateWarriors,-625,pls STOP we BROKE
testing,833,ChocolateWarriors,-833,testing
PotHotBot,39,Blind Plays,-39,PotHotBot
reference_staff,-366,TeamRocket,366,TeamRocket
andrew's bots,-159,IeetChips,159,IeetChips
<^-^>,3178,player1,-3178,<^-^>
Third Mid,-540,SWEET BUT SALTY,540,SWEET BUT SALTY
fleabitten,-392,AAAKJ,392,AAAKJ
AlphaFish,10487,reference_lecture_1,-10487,AlphaFish
Diamond Dogs,706,AP,-706,Diamond Dogs
fleabitten,38,Heffalump Rangers,-38,fleabitten
GoKinCobra,-27,Bananarchist,27,Bananarchist
Hurrikeynes,-704,Flush Boys,704,Flush Boys
kaonashi,-141,Boners '22,141,Boners '22
BadBeatBot,244,maybenot,-244,BadBeatBot
yeet,-2093,Kappa Sigma C Team,2093,Kappa Sigma C Team
pkr face,5066,CC Star,-5066,pkr face
Third Mid,212,LadyMooseLizardPhi,-212,Third Mid
reference_staff,-92,Third Mid,92,Third Mid
Blind Plays,-5,:),5,:)
my bad,4743,Power JEM ,-4743,my bad
PokerBrots,-372,IeetChips,372,IeetChips
B),2129,AP,-2129,B)
Hurrikeynes,-1292,testing,1292,testing
Bananarchist,142,testing,-142,Bananarchist
ChocolateWarriors,-748,pls STOP we BROKE,748,pls STOP we BROKE
21,-1537,my bad,1537,my bad
Team Name,-844,kaonashi,844,kaonashi
Bananarchist,553,¡WHAM!,-553,Bananarchist
preflop all in,591,21,-591,preflop all in
reference_staff,23046,No One,-23046,reference_staff
B),-85,Daniel Negreanu,85,Daniel Negreanu
AP,-1376,testing,1376,testing
:),134,GoKinCobra,-134,:)
No One,-23156,BluffBot,23156,BluffBot
Third Mid,-991,preflop all in,991,preflop all in
YEE,-134,Jeff Lynne,134,Jeff Lynne
Third Mid,4,Blind Plays,-4,Third Mid
Power JEM ,-8712,my bad,8712,my bad
Jigglybluff,244,Heffalump Rangers,-244,Jigglybluff
Hurrikeynes,-1101,B),1101,B)
pkr face,-392,:),392,:)
ChocolateWarriors,-608,Flush Boys,608,Flush Boys
Army Leggy,818,AlphaFish,-818,Army Leggy
LadyMooseLizardPhi,76,testing,-76,LadyMooseLizardPhi
GoKinCobra,749,kaonashi,-749,GoKinCobra
Heffalump Rangers,-754,preflop all in,754,preflop all in
Diamond Dogs,-528,kaonashi,528,kaonashi
:),-1443,B),1443,B)
SWEET BUT SALTY,827,player1,-827,SWEET BUT SALTY
¡WHAM!,-393,Jeff Lynne,393,Jeff Lynne
player1,-2254,pkr face,2254,pkr face
BluffBot,404,Diamond Dogs,-404,BluffBot
AlphaOne,-651,Boners '22,651,Boners '22
Team Name,704,No One,-704,Team Name
reference_staff,3199,AP,-3199,reference_staff
Jigglybluff,98,21,-98,Jigglybluff
reference_lecture_2,-206,YEE,206,YEE
PokerBrots,-322,Jeff Lynne,322,Jeff Lynne
my bad,-629,AlphaOne,629,AlphaOne
preflop all in,603,Power JEM ,-603,preflop all in
