team_a_name,team_a_score,team_b_name,team_b_score,winner
IeetChips,0,Daniel Negreanu,0,Daniel Negreanu
ChocolateWarriors,-439,my bad,439,my bad
Team Name,114,reference_plus,-114,Team Name
TeamRocket,-182,Diamond Dogs,182,Diamond Dogs
Heffalump Rangers,-517,Jigglybluff,517,Jigglybluff
SWEET BUT SALTY,319,pls STOP we BROKE,-319,SWEET BUT SALTY
yeet,290,reference_plus,-290,yeet
testing,815,Third Mid,-815,testing
Jigglybluff,479,Heffalump Rangers,-479,Jigglybluff
reference_staff,609,Team Name,-609,reference_staff
reference_lecture_2,-294,pls STOP we BROKE,294,pls STOP we BROKE
testing,3330,kaonashi,-3330,testing
¡WHAM!,282,LadyMooseLizardPhi,-282,¡WHAM!
GoKinCobra,850,andrew's bots,-850,GoKinCobra
yeet,576,:),-576,yeet
PokerBrots,-1066,B),1066,B)
PotHotBot,366,GoKinCobra,-366,PotHotBot
Team Name,-536,Icy,536,Icy
fleabitten,576,AP,-576,fleabitten
TeamRocket,-60,Jigglybluff,60,Jigglybluff
BadBeatBot,-92,IeetChips,92,IeetChips
Bananarchist,-1987,reference_lecture_2,1987,reference_lecture_2
reference_staff,1491,Blind Plays,-1491,reference_staff
YEE,958,reference_checkcall,-958,YEE
Army Leggy,3904,B),-3904,Army Leggy
pkr face,-2151,Icy,2151,Icy
pkr face,5099,Queens Club,-5099,pkr face
reference_checkcall,480,AP,-480,reference_checkcall
yeet,740,reference_checkcall,-740,yeet
CC Star,-4329,andrew's bots,4329,andrew's bots
Diamond Dogs,-273,maybenot,273,maybenot
Blind Plays,2080,B),-2080,Blind Plays
reference_staff,7456,kaonashi,-7456,reference_staff
ChocolateWarriors,-51,BadBeatBot,51,BadBeatBot
Power JEM ,-66,Daniel Negreanu,66,Daniel Negreanu
reference_random,-4069,andrew's bots,4069,andrew's bots
Icy,4825,GoKinCobra,-4825,Icy
Heffalump Rangers,-4875,testing,4875,testing
pls STOP we BROKE,-3359,Icy,3359,Icy
testing,-204,YEE,204,YEE
PokerBrots,-98,IeetChips,98,IeetChips
AAAKJ,-238,21,238,21
Bananarchist,394,testing,-394,Bananarchist
reference_random,-1007,PotHotBot,1007,PotHotBot
GoKinCobra,-3,BadBeatBot,3,BadBeatBot
21,-6072,reference_lecture_2,6072,reference_lecture_2
yeet,-361,kaonashi,361,kaonashi
TeamRocket,1328,Hurrikeynes,-1328,TeamRocket
AlphaOne,1028,Queens Club,-1028,AlphaOne
kaonashi,117,CC Star,-117,kaonashi
player1,-3268,Icy,3268,Icy
PokerBrots,-177,Jeff Lynne,177,Jeff Lynne
:),-45,Jeff Lynne,45,Jeff Lynne
reference_random,-770,IeetChips,770,IeetChips
21,-9,TeamRocket,9,TeamRocket
andrew's bots,2792,Queens Club,-2792,andrew's bots
AlphaFish,1122,reference_random,-1122,AlphaFish
player1,-1208,AlphaOne,1208,AlphaOne
maybenot,205,Army Leggy,-205,maybenot
pkr face,-147,21,147,21
andrew's bots,-131,¡WHAM!,131,¡WHAM!
<^-^>,1260,TeamRocket,-1260,<^-^>
player1,-1029,PotHotBot,1029,PotHotBot
TeamRocket,-140,AlphaFish,140,AlphaFish
Power JEM ,-368,Daniel Negreanu,368,Daniel Negreanu
preflop all in,12178,reference_checkcall,-12178,preflop all in
Blind Plays,-1,Jeff Lynne,1,Jeff Lynne
Daniel Negreanu,213,pls STOP we BROKE,-213,Daniel Negreanu
kaonashi,223,Flush Boys,-223,kaonashi
ChocolateWarriors,-449,AlphaOne,449,AlphaOne
andrew's bots,5173,reference_random,-5173,andrew's bots
TeamRocket,-461,preflop all in,461,preflop all in
YEE,682,AP,-682,YEE
Power JEM ,-76,YEE,76,YEE
testing,-795,reference_staff,795,reference_staff
GoKinCobra,-27,BadBeatBot,27,BadBeatBot
<^-^>,1285,Hurrikeynes,-1285,<^-^>
Blind Plays,223,GoKinCobra,-223,Blind Plays
PotHotBot,269,LadyMooseLizardPhi,-269,PotHotBot
reference_staff,4037,Power JEM ,-4037,reference_staff
reference_lecture_1,-612,yeet,612,yeet
IeetChips,-1224,PokerBrots,1224,PokerBrots
PotHotBot,-2061,my bad,2061,my bad
Jeff Lynne,342,yeet,-342,Jeff Lynne
B),-1080,Team Name,1080,Team Name
CC Star,-460,AlphaOne,460,AlphaOne
21,44,Jeff Lynne,-44,21
player1,-808,Third Mid,808,Third Mid
Daniel Negreanu,142,Power JEM ,-142,Daniel Negreanu
BadBeatBot,491,ChocolateWarriors,-491,BadBeatBot
AP,-750,Bananarchist,750,Bananarchist
Team Name,-252,PotHotBot,252,PotHotBot
21,-93,Third Mid,93,Third Mid
GoKinCobra,903,ChocolateWarriors,-903,GoKinCobra
BadBeatBot,4,Diamond Dogs,-4,BadBeatBot
ChocolateWarriors,-198,pkr face,198,pkr face
Power JEM ,2572,Diamond Dogs,-2572,Power JEM 
AP,-1294,reference_lecture_2,1294,reference_lecture_2
player1,198,reference_checkcall,-198,player1
yeet,-398,PotHotBot,398,PotHotBot
Power JEM ,-324,Bananarchist,324,Bananarchist
andrew's bots,182,reference_lecture_2,-182,andrew's bots
AAAKJ,-173,:),173,:)
PotHotBot,243,GoKinCobra,-243,PotHotBot
AAAKJ,53,maybenot,-53,AAAKJ
pkr face,-224,Army Leggy,224,Army Leggy
Blind Plays,-3,pls STOP we BROKE,3,pls STOP we BROKE
YEE,132,:),-132,YEE
Jigglybluff,926,reference_lecture_1,-926,Jigglybluff
Power JEM ,-191,PotHotBot,191,PotHotBot
Boners '22,-7274,reference_staff,7274,reference_staff
Third Mid,268,AAAKJ,-268,Third Mid
Kappa Sigma C Team,-18186,Icy,18186,Icy
<^-^>,1180,IeetChips,-1180,<^-^>
maybenot,142,GoKinCobra,-142,maybenot
GoKinCobra,559,Team Name,-559,GoKinCobra
SWEET BUT SALTY,137,Jeff Lynne,-137,SWEET BUT SALTY
Jigglybluff,251,LadyMooseLizardPhi,-251,Jigglybluff
Blind Plays,-1015,<^-^>,1015,<^-^>
YEE,-84,Jeff Lynne,84,Jeff Lynne
IeetChips,-5,Jigglybluff,5,Jigglybluff
Team Name,-142,BadBeatBot,142,BadBeatBot
PotHotBot,57,Icy,-57,PotHotBot
Daniel Negreanu,307,yeet,-307,Daniel Negreanu
YEE,75,Icy,-75,YEE
my bad,9838,GoKinCobra,-9838,my bad
IeetChips,-314,andrew's bots,314,andrew's bots
PokerBrots,-183,Bananarchist,183,Bananarchist
fleabitten,357,Diamond Dogs,-357,fleabitten
pls STOP we BROKE,-107,maybenot,107,maybenot
AlphaFish,18,Power JEM ,-18,AlphaFish
kaonashi,-264,SWEET BUT SALTY,264,SWEET BUT SALTY
PokerBrots,-91,YEE,91,YEE
Team Name,584,Diamond Dogs,-584,Team Name
¡WHAM!,102,Bananarchist,-102,¡WHAM!
TeamRocket,1144,reference_lecture_1,-1144,TeamRocket
Bananarchist,882,preflop all in,-882,Bananarchist
reference_lecture_1,-17,¡WHAM!,17,¡WHAM!
TeamRocket,-39,21,39,21
Icy,7039,Boners '22,-7039,Icy
player1,339,Blind Plays,-339,player1
Team Name,394,BadBeatBot,-394,Team Name
B),-6879,reference_staff,6879,reference_staff
¡WHAM!,93,PokerBrots,-93,¡WHAM!
my bad,735,pls STOP we BROKE,-735,my bad
Army Leggy,3151,Heffalump Rangers,-3151,Army Leggy
BluffBot,-435,GoKinCobra,435,GoKinCobra
player1,-668,Bananarchist,668,Bananarchist
:),-103,Third Mid,103,Third Mid
fleabitten,760,reference_lecture_1,-760,fleabitten
reference_lecture_1,26,reference_checkcall,-26,reference_lecture_1
Icy,-258,AlphaOne,258,AlphaOne
Boners '22,-934,andrew's bots,934,andrew's bots
LadyMooseLizardPhi,839,Hurrikeynes,-839,LadyMooseLizardPhi
PotHotBot,235,GoKinCobra,-235,PotHotBot
AAAKJ,95,andrew's bots,-95,AAAKJ
B),-2303,PotHotBot,2303,PotHotBot
yeet,-411,PotHotBot,411,PotHotBot
PokerBrots,-219,ChocolateWarriors,219,ChocolateWarriors
reference_lecture_1,-859,pls STOP we BROKE,859,pls STOP we BROKE
Queens Club,3821,TeamRocket,-3821,Queens Club
BadBeatBot,1288,reference_random,-1288,BadBeatBot
A.L.O.E.,-691,PotHotBot,691,PotHotBot
BadBeatBot,231,BluffBot,-231,BadBeatBot
yeet,-276,Jeff Lynne,276,Jeff Lynne
BluffBot,355,LadyMooseLizardPhi,-355,BluffBot
21,-2234,my bad,2234,my bad
AP,-184,fleabitten,184,fleabitten
reference_checkcall,-119,A.L.O.E.,119,A.L.O.E.
Jeff Lynne,223,Diamond Dogs,-223,Jeff Lynne
Icy,-132,Jeff Lynne,132,Jeff Lynne
Queens Club,2896,reference_checkcall,-2896,Queens Club
CC Star,-184,maybenot,184,maybenot
Kappa Sigma C Team,-371,kaonashi,371,kaonashi
Army Leggy,3372,yeet,-3372,Army Leggy
Flush Boys,-37,Jigglybluff,37,Jigglybluff
YEE,-449,¡WHAM!,449,¡WHAM!
yeet,-281,Boners '22,281,Boners '22
SWEET BUT SALTY,2195,B),-2195,SWEET BUT SALTY
PokerBrots,1852,Diamond Dogs,-1852,PokerBrots
Team Name,2946,player1,-2946,Team Name
Army Leggy,1142,Icy,-1142,Army Leggy
GoKinCobra,-71,Power JEM ,71,Power JEM 
AlphaOne,312,Army Leggy,-312,AlphaOne
Power JEM ,-299,Jeff Lynne,299,Jeff Lynne
IeetChips,-6,21,6,21
player1,-915,¡WHAM!,915,¡WHAM!
LadyMooseLizardPhi,-302,Third Mid,302,Third Mid
reference_lecture_1,-1079,21,1079,21
reference_staff,1154,testing,-1154,reference_staff
Kappa Sigma C Team,-187,reference_plus,187,reference_plus
AP,-746,IeetChips,746,IeetChips
TeamRocket,-343,Diamond Dogs,343,Diamond Dogs
Kappa Sigma C Team,-159,reference_plus,159,reference_plus
reference_random,-3402,B),3402,B)
Jigglybluff,-42,¡WHAM!,42,¡WHAM!
maybenot,436,Queens Club,-436,maybenot
preflop all in,1459,Icy,-1459,preflop all in
Jeff Lynne,159,Boners '22,-159,Jeff Lynne
Blind Plays,3,Icy,-3,Blind Plays
Diamond Dogs,1051,preflop all in,-1051,Diamond Dogs
TeamRocket,1258,Hurrikeynes,-1258,TeamRocket
testing,-228,maybenot,228,maybenot
Icy,178,IeetChips,-178,Icy
B),-10793,my bad,10793,my bad
AlphaOne,144,GoKinCobra,-144,AlphaOne
Heffalump Rangers,-6433,<^-^>,6433,<^-^>
Bananarchist,922,reference_lecture_1,-922,Bananarchist
AAAKJ,910,reference_lecture_1,-910,AAAKJ
Flush Boys,210,GoKinCobra,-210,Flush Boys
Hurrikeynes,-2757,BluffBot,2757,BluffBot
AP,-750,TeamRocket,750,TeamRocket
Boners '22,-7546,Army Leggy,7546,Army Leggy
No One,-6817,YEE,6817,YEE
maybenot,137,<^-^>,-137,maybenot
Team Name,-247,Blind Plays,247,Blind Plays
<^-^>,4935,BluffBot,-4935,<^-^>
reference_checkcall,185,ChocolateWarriors,-185,reference_checkcall
Jeff Lynne,592,pkr face,-592,Jeff Lynne
LadyMooseLizardPhi,-598,<^-^>,598,<^-^>
BluffBot,1997,maybenot,-1997,BluffBot
Boners '22,110,fleabitten,-110,Boners '22
ChocolateWarriors,-687,Jeff Lynne,687,Jeff Lynne
<^-^>,599,Team Name,-599,<^-^>
reference_lecture_1,-877,Flush Boys,877,Flush Boys
LadyMooseLizardPhi,-219,Boners '22,219,Boners '22
Hurrikeynes,-1051,GoKinCobra,1051,GoKinCobra
No One,-5969,yeet,5969,yeet
PokerBrots,901,Third Mid,-901,PokerBrots
GoKinCobra,324,Team Name,-324,GoKinCobra
SWEET BUT SALTY,628,BluffBot,-628,SWEET BUT SALTY
Heffalump Rangers,-7646,my bad,7646,my bad
AlphaOne,446,kaonashi,-446,AlphaOne
Jigglybluff,737,Team Name,-737,Jigglybluff
Army Leggy,1722,reference_staff,-1722,Army Leggy
LadyMooseLizardPhi,-419,PotHotBot,419,PotHotBot
LadyMooseLizardPhi,685,A.L.O.E.,-685,LadyMooseLizardPhi
IeetChips,-1526,CC Star,1526,CC Star
player1,-1236,pls STOP we BROKE,1236,pls STOP we BROKE
Blind Plays,-772,Army Leggy,772,Army Leggy
SWEET BUT SALTY,209,Flush Boys,-209,SWEET BUT SALTY
AlphaOne,180,Icy,-180,AlphaOne
LadyMooseLizardPhi,468,Heffalump Rangers,-468,LadyMooseLizardPhi
AAAKJ,6,maybenot,-6,AAAKJ
Diamond Dogs,227,yeet,-227,Diamond Dogs
TeamRocket,160,PokerBrots,-160,TeamRocket
preflop all in,790,PokerBrots,-790,preflop all in
Jeff Lynne,26,testing,-26,Jeff Lynne
Diamond Dogs,-263,kaonashi,263,kaonashi
yeet,402,Heffalump Rangers,-402,yeet
Third Mid,-209,PotHotBot,209,PotHotBot
AAAKJ,173,Power JEM ,-173,AAAKJ
yeet,-968,No One,968,No One
YEE,100,TeamRocket,-100,YEE
TeamRocket,-2038,pkr face,2038,pkr face
No One,-7910,SWEET BUT SALTY,7910,SWEET BUT SALTY
YEE,819,player1,-819,YEE
reference_checkcall,-222,A.L.O.E.,222,A.L.O.E.
reference_staff,2072,yeet,-2072,reference_staff
AlphaFish,-277,kaonashi,277,kaonashi
Blind Plays,-32,Boners '22,32,Boners '22
AAAKJ,917,reference_checkcall,-917,AAAKJ
BluffBot,568,andrew's bots,-568,BluffBot
reference_lecture_1,-936,Jigglybluff,936,Jigglybluff
YEE,258,Power JEM ,-258,YEE
CC Star,3796,TeamRocket,-3796,CC Star
ChocolateWarriors,-557,Bananarchist,557,Bananarchist
Hurrikeynes,-703,Flush Boys,703,Flush Boys
LadyMooseLizardPhi,75,Daniel Negreanu,-75,LadyMooseLizardPhi
pkr face,-1794,reference_lecture_2,1794,reference_lecture_2
Bananarchist,125,Boners '22,-125,Bananarchist
reference_staff,-216,SWEET BUT SALTY,216,SWEET BUT SALTY
SWEET BUT SALTY,143,Daniel Negreanu,-143,SWEET BUT SALTY
Power JEM ,-94,Jigglybluff,94,Jigglybluff
kaonashi,358,Kappa Sigma C Team,-358,kaonashi
Army Leggy,15405,reference_random,-15405,Army Leggy
reference_lecture_2,1898,Diamond Dogs,-1898,reference_lecture_2
Team Name,1701,player1,-1701,Team Name
pls STOP we BROKE,221,yeet,-221,pls STOP we BROKE
Flush Boys,17,Daniel Negreanu,-17,Flush Boys
Blind Plays,-30,Diamond Dogs,30,Diamond Dogs
SWEET BUT SALTY,483,testing,-483,SWEET BUT SALTY
ChocolateWarriors,-592,reference_plus,592,reference_plus
preflop all in,-592,Jigglybluff,592,Jigglybluff
AlphaOne,60,Jeff Lynne,-60,AlphaOne
Blind Plays,-15,AlphaFish,15,AlphaFish
BadBeatBot,5488,No One,-5488,BadBeatBot
IeetChips,-1936,CC Star,1936,CC Star
Daniel Negreanu,385,TeamRocket,-385,Daniel Negreanu
reference_staff,-150,Flush Boys,150,Flush Boys
AP,-677,SWEET BUT SALTY,677,SWEET BUT SALTY
Third Mid,-237,fleabitten,237,fleabitten
21,-290,maybenot,290,maybenot
yeet,-228,Third Mid,228,Third Mid
A.L.O.E.,339,Kappa Sigma C Team,-339,A.L.O.E.
Boners '22,567,A.L.O.E.,-567,Boners '22
Bananarchist,213,Diamond Dogs,-213,Bananarchist
kaonashi,-1140,<^-^>,1140,<^-^>
Icy,2202,player1,-2202,Icy
ChocolateWarriors,1572,B),-1572,ChocolateWarriors
reference_lecture_1,-1401,Queens Club,1401,Queens Club
:),-113,AlphaOne,113,AlphaOne
preflop all in,443,kaonashi,-443,preflop all in
AlphaFish,-521,IeetChips,521,IeetChips
YEE,-445,LadyMooseLizardPhi,445,LadyMooseLizardPhi
my bad,2576,player1,-2576,my bad
Daniel Negreanu,276,Boners '22,-276,Daniel Negreanu
Bananarchist,312,LadyMooseLizardPhi,-312,Bananarchist
SWEET BUT SALTY,-464,preflop all in,464,preflop all in
AP,-1316,<^-^>,1316,<^-^>
ChocolateWarriors,-287,reference_checkcall,287,reference_checkcall
Blind Plays,-358,kaonashi,358,kaonashi
AP,-1500,Power JEM ,1500,Power JEM 
Team Name,2831,B),-2831,Team Name
reference_checkcall,394,Hurrikeynes,-394,reference_checkcall
Daniel Negreanu,2,IeetChips,-2,Daniel Negreanu
Third Mid,1060,reference_lecture_1,-1060,Third Mid
pls STOP we BROKE,94,Flush Boys,-94,pls STOP we BROKE
Army Leggy,4485,B),-4485,Army Leggy
<^-^>,2075,A.L.O.E.,-2075,<^-^>
No One,-35916,andrew's bots,35916,andrew's bots
Diamond Dogs,12,Blind Plays,-12,Diamond Dogs
Power JEM ,195,GoKinCobra,-195,Power JEM 
Queens Club,-723,Third Mid,723,Third Mid
¡WHAM!,20,Jigglybluff,-20,¡WHAM!
Kappa Sigma C Team,-10506,reference_staff,10506,reference_staff
¡WHAM!,504,AP,-504,¡WHAM!
Boners '22,45,21,-45,Boners '22
Power JEM ,11439,No One,-11439,Power JEM 
reference_random,-19854,PokerBrots,19854,PokerBrots
Third Mid,-136,reference_plus,136,reference_plus
maybenot,66,Icy,-66,maybenot
CC Star,-312,LadyMooseLizardPhi,312,LadyMooseLizardPhi
BluffBot,-366,A.L.O.E.,366,A.L.O.E.
reference_lecture_2,1315,AP,-1315,reference_lecture_2
AP,482,Team Name,-482,AP
reference_lecture_2,-227,Jeff Lynne,227,Jeff Lynne
pkr face,-117,reference_plus,117,reference_plus
andrew's bots,682,testing,-682,andrew's bots
No One,-42996,Army Leggy,42996,Army Leggy
BluffBot,-289,AlphaOne,289,AlphaOne
PokerBrots,-131,AlphaOne,131,AlphaOne
BadBeatBot,456,BluffBot,-456,BadBeatBot
testing,12545,reference_random,-12545,testing
Boners '22,-66,21,66,21
Third Mid,-1869,my bad,1869,my bad
preflop all in,1577,ChocolateWarriors,-1577,preflop all in
B),-3537,Jeff Lynne,3537,Jeff Lynne
A.L.O.E.,-591,Diamond Dogs,591,Diamond Dogs
Heffalump Rangers,-4273,my bad,4273,my bad
No One,-42184,Army Leggy,42184,Army Leggy
AAAKJ,760,Hurrikeynes,-760,AAAKJ
TeamRocket,102,Flush Boys,-102,TeamRocket
Army Leggy,1425,Blind Plays,-1425,Army Leggy
reference_lecture_2,683,AlphaOne,-683,reference_lecture_2
21,256,pls STOP we BROKE,-256,21
A.L.O.E.,-1351,testing,1351,testing
Third Mid,-94,AAAKJ,94,AAAKJ
AlphaFish,326,:),-326,AlphaFish
fleabitten,241,Power JEM ,-241,fleabitten
reference_lecture_1,-1049,Jigglybluff,1049,Jigglybluff
Third Mid,-190,SWEET BUT SALTY,190,SWEET BUT SALTY
21,664,Queens Club,-664,21
my bad,11603,:),-11603,my bad
maybenot,262,:),-262,maybenot
Icy,-394,pkr face,394,pkr face
No One,812,Blind Plays,-812,No One
TeamRocket,753,AP,-753,TeamRocket
yeet,1248,AP,-1248,yeet
yeet,1194,AP,-1194,yeet
Boners '22,-93,Jigglybluff,93,Jigglybluff
reference_plus,-216,pls STOP we BROKE,216,pls STOP we BROKE
PotHotBot,185,Third Mid,-185,PotHotBot
IeetChips,-2,Diamond Dogs,2,Diamond Dogs
Team Name,1407,Hurrikeynes,-1407,Team Name
Queens Club,-665,AAAKJ,665,AAAKJ
Diamond Dogs,-225,AlphaFish,225,AlphaFish
reference_staff,-236,Flush Boys,236,Flush Boys
pls STOP we BROKE,465,preflop all in,-465,pls STOP we BROKE
A.L.O.E.,-1059,Icy,1059,Icy
Team Name,-1032,pkr face,1032,pkr face
PokerBrots,-463,PotHotBot,463,PotHotBot
Diamond Dogs,346,PokerBrots,-346,Diamond Dogs
AlphaFish,255,Diamond Dogs,-255,AlphaFish
BadBeatBot,-4,TeamRocket,4,TeamRocket
LadyMooseLizardPhi,882,BluffBot,-882,LadyMooseLizardPhi
testing,-1563,andrew's bots,1563,andrew's bots
Blind Plays,-31623,Kappa Sigma C Team,31623,Kappa Sigma C Team
A.L.O.E.,422,reference_checkcall,-422,A.L.O.E.
No One,-62099,<^-^>,62099,<^-^>
LadyMooseLizardPhi,-861,reference_staff,861,reference_staff
Boners '22,393,A.L.O.E.,-393,Boners '22
Queens Club,2561,reference_lecture_1,-2561,Queens Club
andrew's bots,2955,preflop all in,-2955,andrew's bots
ChocolateWarriors,-1114,GoKinCobra,1114,GoKinCobra
GoKinCobra,-153,SWEET BUT SALTY,153,SWEET BUT SALTY
PokerBrots,8913,reference_lecture_1,-8913,PokerBrots
Kappa Sigma C Team,-258,Boners '22,258,Boners '22
my bad,407,AlphaOne,-407,my bad
GoKinCobra,1151,reference_checkcall,-1151,GoKinCobra
PokerBrots,-1037,andrew's bots,1037,andrew's bots
PokerBrots,1843,Queens Club,-1843,PokerBrots
AlphaOne,-765,PotHotBot,765,PotHotBot
Queens Club,-1082,PotHotBot,1082,PotHotBot
Blind Plays,-354,PotHotBot,354,PotHotBot
pls STOP we BROKE,334,Heffalump Rangers,-334,pls STOP we BROKE
kaonashi,191,maybenot,-191,kaonashi
kaonashi,141,CC Star,-141,kaonashi
AlphaFish,-196,Jeff Lynne,196,Jeff Lynne
AAAKJ,-215,PokerBrots,215,PokerBrots
Hurrikeynes,-177,ChocolateWarriors,177,ChocolateWarriors
GoKinCobra,708,YEE,-708,GoKinCobra
BluffBot,-881,Boners '22,881,Boners '22
TeamRocket,2339,B),-2339,TeamRocket
LadyMooseLizardPhi,-583,AAAKJ,583,AAAKJ
player1,-1018,SWEET BUT SALTY,1018,SWEET BUT SALTY
A.L.O.E.,-1039,andrew's bots,1039,andrew's bots
reference_plus,3,IeetChips,-3,reference_plus
preflop all in,-2216,andrew's bots,2216,andrew's bots
LadyMooseLizardPhi,698,Hurrikeynes,-698,LadyMooseLizardPhi
YEE,-300,kaonashi,300,kaonashi
AlphaOne,168,Diamond Dogs,-168,AlphaOne
LadyMooseLizardPhi,-244,Jeff Lynne,244,Jeff Lynne
Boners '22,696,Bananarchist,-696,Boners '22
B),-2035,Third Mid,2035,Third Mid
Daniel Negreanu,-1309,my bad,1309,my bad
LadyMooseLizardPhi,306,Flush Boys,-306,LadyMooseLizardPhi
Team Name,-285,AAAKJ,285,AAAKJ
IeetChips,753,AP,-753,IeetChips
AlphaFish,-200,maybenot,200,maybenot
Heffalump Rangers,-421,Diamond Dogs,421,Diamond Dogs
Army Leggy,-147,SWEET BUT SALTY,147,SWEET BUT SALTY
21,7,Blind Plays,-7,21
Icy,13,testing,-13,Icy
player1,-1157,:),1157,:)
Army Leggy,703,PokerBrots,-703,Army Leggy
reference_lecture_1,-10159,reference_lecture_2,10159,reference_lecture_2
¡WHAM!,-118,Third Mid,118,Third Mid
Army Leggy,2182,CC Star,-2182,Army Leggy
Blind Plays,-2290,reference_random,2290,reference_random
fleabitten,453,preflop all in,-453,fleabitten
AAAKJ,-599,:),599,:)
Daniel Negreanu,-401,reference_plus,401,reference_plus
¡WHAM!,282,GoKinCobra,-282,¡WHAM!
reference_lecture_2,-1743,PokerBrots,1743,PokerBrots
Third Mid,-343,AlphaFish,343,AlphaFish
andrew's bots,1136,yeet,-1136,andrew's bots
21,991,reference_lecture_1,-991,21
player1,-552,AAAKJ,552,AAAKJ
Blind Plays,-3152,testing,3152,testing
CC Star,1410,AP,-1410,CC Star
LadyMooseLizardPhi,287,Diamond Dogs,-287,LadyMooseLizardPhi
<^-^>,-229,pkr face,229,pkr face
ChocolateWarriors,-301,21,301,21
Queens Club,3534,CC Star,-3534,Queens Club
testing,296,reference_staff,-296,testing
A.L.O.E.,348,B),-348,A.L.O.E.
Flush Boys,5852,No One,-5852,Flush Boys
AAAKJ,234,reference_plus,-234,AAAKJ
Hurrikeynes,-510,BadBeatBot,510,BadBeatBot
BluffBot,-3987,pkr face,3987,pkr face
Team Name,-862,Boners '22,862,Boners '22
B),8972,No One,-8972,B)
¡WHAM!,133,pls STOP we BROKE,-133,¡WHAM!
BluffBot,-2341,CC Star,2341,CC Star
LadyMooseLizardPhi,-295,BluffBot,295,BluffBot
AlphaFish,66,Blind Plays,-66,AlphaFish
Queens Club,-2237,PokerBrots,2237,PokerBrots
LadyMooseLizardPhi,299,yeet,-299,LadyMooseLizardPhi
Daniel Negreanu,1031,ChocolateWarriors,-1031,Daniel Negreanu
GoKinCobra,249,:),-249,GoKinCobra
reference_plus,147,my bad,-147,reference_plus
SWEET BUT SALTY,27,BadBeatBot,-27,SWEET BUT SALTY
No One,-5853,Bananarchist,5853,Bananarchist
andrew's bots,9136,Kappa Sigma C Team,-9136,andrew's bots
reference_lecture_1,-3430,CC Star,3430,CC Star
Queens Club,1349,B),-1349,Queens Club
LadyMooseLizardPhi,-252,Bananarchist,252,Bananarchist
Blind Plays,-11,kaonashi,11,kaonashi
Army Leggy,1267,ChocolateWarriors,-1267,Army Leggy
:),180,kaonashi,-180,:)
player1,-4677,CC Star,4677,CC Star
Jigglybluff,177,pls STOP we BROKE,-177,Jigglybluff
Jeff Lynne,805,player1,-805,Jeff Lynne
pkr face,-309,SWEET BUT SALTY,309,SWEET BUT SALTY
reference_checkcall,-11080,<^-^>,11080,<^-^>
Jigglybluff,654,AP,-654,Jigglybluff
PotHotBot,174,PokerBrots,-174,PotHotBot
maybenot,241,Icy,-241,maybenot
Hurrikeynes,-1400,TeamRocket,1400,TeamRocket
reference_plus,158,<^-^>,-158,reference_plus
Daniel Negreanu,-86,SWEET BUT SALTY,86,SWEET BUT SALTY
PotHotBot,137,pls STOP we BROKE,-137,PotHotBot
pls STOP we BROKE,-2844,testing,2844,testing
<^-^>,1479,ChocolateWarriors,-1479,<^-^>
SWEET BUT SALTY,181,kaonashi,-181,SWEET BUT SALTY
reference_staff,10659,Boners '22,-10659,reference_staff
reference_staff,-1940,Army Leggy,1940,Army Leggy
Heffalump Rangers,-6570,<^-^>,6570,<^-^>
BadBeatBot,381,reference_lecture_1,-381,BadBeatBot
pkr face,2883,Power JEM ,-2883,pkr face
AAAKJ,165,fleabitten,-165,AAAKJ
BluffBot,-4923,PokerBrots,4923,PokerBrots
reference_lecture_2,-147,AlphaFish,147,AlphaFish
Third Mid,132,ChocolateWarriors,-132,Third Mid
21,258,YEE,-258,21
my bad,-674,GoKinCobra,674,GoKinCobra
SWEET BUT SALTY,277,kaonashi,-277,SWEET BUT SALTY
CC Star,-492,YEE,492,YEE
maybenot,264,<^-^>,-264,maybenot
Icy,742,A.L.O.E.,-742,Icy
B),1444,Diamond Dogs,-1444,B)
BadBeatBot,427,reference_checkcall,-427,BadBeatBot
Jeff Lynne,140,testing,-140,Jeff Lynne
reference_lecture_1,-815,SWEET BUT SALTY,815,SWEET BUT SALTY
Daniel Negreanu,-139,Diamond Dogs,139,Diamond Dogs
Jigglybluff,765,reference_random,-765,Jigglybluff
Third Mid,-4298,my bad,4298,my bad
AlphaFish,166,CC Star,-166,AlphaFish
Blind Plays,-41309,Kappa Sigma C Team,41309,Kappa Sigma C Team
